D,V_in,R,f_sw,v_out_mean,i_l_mean,v_out_ripple,i_l_ripple,efficiency,ccm_ok,i_L_min,wall_time_s
0.7600377111347782,20.754636934801354,92.3726363891144,113719.4017467331,83.6216699485792,3.7725282585972995,0.060502883408428486,1.3871253725455788,0.966822372399416,True,3.07896557232451,1.7032000016570237e-05
0.30648132515674814,8.224735386374055,23.179391568886665,28515.572891804568,11.04517413549849,0.6870880180616384,0.05121444264424033,0.8839828713397448,0.9313411520271251,True,0.24509658239176602,1.791699997966134e-05
0.3827479268110998,9.612859180541724,47.57876225186669,178519.48605805813,14.776522064959092,0.5031489023028161,0.006658651814703885,0.20610085785720947,0.9488164455357735,True,0.40009847337421134,2.159900003562143e-05
0.7505664983092837,22.275356885797756,49.446232136038496,39560.16043204142,84.81231348863155,6.876555031375781,0.32542943938983904,4.226256019634664,0.9497056522334816,True,4.763427021558449,1.9042000019453553e-05
0.7521831833062682,11.772384064381995,58.65805647984235,74065.6259245711,45.082257854066754,3.101324537728497,0.07805215736969215,1.1955599119176836,0.9490126697924126,True,2.503544581769655,1.6472000027079048e-05
0.7061248666510749,18.763818646229247,80.54540379803352,97622.34672240024,61.944717446138554,2.6169816293639565,0.055628298393688665,1.3572301203852692,0.9701656386134232,True,1.9383665691713219,1.6205000008540082e-05
0.7488176251290481,15.65206401549663,65.3972315111135,116223.12253738758,59.627340948348824,3.6299188558741093,0.0587448227448953,1.008451773499861,0.9568921448198529,True,3.125692969124179,6.232300000874602e-05
0.27788620362723065,9.532918427217803,29.978705120579882,87636.9700620973,12.410983343641124,0.5733075748647265,0.013127225757317887,0.30227728199075865,0.9401257723351267,True,0.4221689338693472,1.9152999982452457e-05
0.6521469829064491,10.402661106991104,90.89842971263802,103133.53351161911,28.857417109493472,0.9126521926671685,0.020074589251664297,0.6577942037017681,0.9649588219612608,True,0.5837550908162844,1.7422000041733554e-05
0.25595712409083826,22.84749947138952,61.52717474567567,130430.3954699484,29.90819105919377,0.6533188821980799,0.009539191861592298,0.4483602335401338,0.9739786411545479,True,0.429138765428013,1.6337000033672666e-05
0.5391490969863615,16.361870467194446,58.996414579260474,190318.98250572605,34.454503126001185,1.2672430836926643,0.016544252411971733,0.46351065833016913,0.9704507140757561,True,1.0354877545275798,1.952499997059931e-05
0.4539467491794127,10.488444786633423,53.38693926643232,20095.226171273724,18.36616986458003,0.6300116447745264,0.07771334194557504,2.369316659718001,0.9561862567516174,False,-0.5546466850844741,2.7656999975533836e-05
0.2822631655194504,13.967812395484128,80.27471921486155,193759.4333007008,18.70928283745147,0.32472304468547847,0.003395233891957177,0.20347907066865414,0.9613775628526591,True,0.2229835093511514,2.0997999968130898e-05
0.4764209477304228,22.6777003839313,54.799054233551644,38578.2866831828,42.264485550061075,1.473059404924979,0.09524680940305434,2.8005731820041926,0.9757955575002649,True,0.0727728139228827,1.9516000008934498e-05
0.7131928600004929,23.021423457809497,63.64490313073128,92845.54472183247,77.55824021306118,4.2488789455748135,0.0936074112281756,1.7683901673848177,0.9662416009882735,True,3.364683861882405,1.9781999981205445e-05
0.5649619979767269,23.947432997956703,62.40755253640574,84728.35103436612,53.762989778752214,1.9802456379059084,0.05744295100626268,1.5967960461607293,0.9766785299343635,True,1.1818476148255437,2.130499996155777e-05
0.625032179168145,19.934793340329215,78.91923455919755,111011.8757021663,51.850689302516045,1.7521757727616232,0.03699172691565584,1.1223922885693076,0.9752967911165178,True,1.1909796284769694,2.8047999990121752e-05
0.36390841675906027,19.56916035413515,31.66935379315131,109713.64798543924,29.78990607363794,1.4788028643418027,0.03120048729220227,0.6490880845309797,0.968314847242545,True,1.1542588220763128,5.3325999999742635e-05
0.2849059744627527,10.88174329593464,76.45413997029263,104557.82994115267,14.47492154146948,0.26475981043773433,0.005158936787684826,0.2965128177704801,0.9512198213950037,True,0.11650340155249428,2.366199998959928e-05
0.7772959751199608,23.74404111206151,7.809094598981643,141424.04638647707,77.96397078957754,44.82963472344981,0.5487271213353255,1.3050218870878707,0.731252528098459,True,44.17712377990587,1.724600002717125e-05
0.534535551556639,13.557254623400048,44.409005867174876,66648.4833103256,28.056754299114203,1.357312541431619,0.05067020974084726,1.0873217540406077,0.9632792204409372,True,0.8136516644113151,1.6764000008606672e-05
